Interface,Model,task_type,category,task_id,task_completion_rate,avg_precision,avg_recall,f1_score,prompt_tokens,completion_tokens,execution_time,Cost,aggregate_category,aggregate_category_2
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"34,038","3,743",89.40264225,$0.02,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,1,0.5,0.6666666667,"22,634","4,321",98.13565302,$0.01,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.2,0.1,0.1333333333,"155,130","7,151",129.9208949,$0.05,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"20,270","2,453",53.09687901,$0.01,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.3333333333,0.3333333333,0.3333333333,"27,817","3,259",50.44665003,$0.01,Cheapest Product Search,Cheapest Product Search
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"15,984",992,23.55423307,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"9,187",846,17.32794285,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,1,1,1,1,"26,289",952,40.44198203,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"16,481",721,21.41694999,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.5,1,0.6666666667,"20,912","1,231",27.51456738,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,1,1,1,1,"17,687","1,052",25.09113193,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.3333333333,1,0.5,"36,443","2,333",45.91684914,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.125,0.3333333333,0.1818181818,"24,870","4,423",72.87023997,$0.02,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,1,1,1,1,"67,509","7,433",145.5993049,$0.03,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"34,887","2,506",58.43297291,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,1,1,1,1,"13,899","3,143",53.20060706,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.25,1,0.4,"10,047","1,726",47.7193563,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"20,790","2,330",41.14986992,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task2,1,1,1,1,"14,479",846,15.23815393,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task3,1,1,1,1,"173,540","7,745",171.7450681,$0.06,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task4,1,1,1,1,"29,709","4,022",89.92964005,$0.02,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task5,1,1,1,1,"164,211","6,923",144.9618621,$0.05,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task6,0,0,0,0,"17,847","1,382",27.26742601,$0.01,Vague Product Search,Without_price
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task1,0,0,0,0,"1,865","1,475",25.30019403,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task2,1,1,1,1,"8,052","2,657",48.07962608,$0.01,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task3,0,0,0,0,"1,874",952,12.05766511,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task4,0,0,0,0,"1,892","1,439",25.58368635,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task5,1,1,1,1,"4,063","1,900",31.37080503,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task6,0,0,0,0,"1,873",794,16.7377522,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task7,0,0,0,0,"1,891","1,177",24.88916206,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task8,0,0,0,0,"1,893",792,11.32544899,$0.00,Action & Transaction,Action & Transaction
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task1,1,1,1,1,"21,423","1,496",33.36695719,$0.01,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task2,1,1,1,1,"25,405","1,831",34.3877089,$0.01,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task3,0,0,0,0,"17,914","1,936",54.1351099,$0.01,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task4,1,1,1,1,"26,497","1,510",40.89191389,$0.01,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task5,0,0,0,0,"14,102","1,793",38.58861113,$0.01,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task6,0,0,0,0,"5,050","1,499",27.24443197,$0.00,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task7,0,0.5,0.5,0.5,"81,405","5,191",90.72852778,$0.03,End to End,End to End
2_RAG_Agent,3_GPT-5-mini-Medium,Advanced,Webmall_EndToEnd,Webmall_EndToEnd_Task8,0,0.5,0.5,0.5,"106,411","2,661",60.57242298,$0.03,End to End,End to End
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task1,1,1,1,1,"60,677","1,289",46.85410905,$0.02,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task2,1,1,1,1,"99,268","1,829",73.48836493,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task3,1,1,1,1,"201,847","1,865",84.98503709,$0.05,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task4,1,1,1,1,"44,323","1,527",57.75365901,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task5,1,1,1,1,"40,443","1,275",65.76602316,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task6,0,0.9,0.8181818182,0.8571428571,"100,017","3,005",90.61118507,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task7,1,1,1,1,"58,006","1,872",65.22342396,$0.02,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task8,1,1,1,1,"47,177","1,600",48.14403796,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task9,1,1,1,1,"97,348","1,375",65.22630095,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task10,1,1,1,1,"48,706","1,015",41.083009,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task11,1,1,1,1,"44,419","1,602",52.04426503,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Single_Product_Search,Webmall_Single_Product_Search_Task12,1,1,1,1,"45,630","1,285",56.74423409,$0.01,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task1,1,1,1,1,"46,947","1,326",41.63417506,$0.01,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task2,1,1,1,1,"97,711","2,685",84.57078409,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task3,1,1,1,1,"98,361","1,219",40.64344311,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task4,1,1,1,1,"121,374","1,923",54.8447113,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task5,1,1,1,1,"95,446","1,468",68.54247999,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task6,1,1,1,1,"334,939","3,401",163.8494122,$0.09,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task7,0,0,0,0,"57,271","1,013",33.63193083,$0.02,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task8,1,1,1,1,"95,623","2,035",70.19967103,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task9,1,1,1,1,"29,761","1,308",41.32912588,$0.01,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Cheapest_Product_Search,Webmall_Cheapest_Product_Search_Task10,1,1,1,1,"58,522","1,270",39.13592792,$0.02,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task1,1,1,1,1,"47,739","1,626",46.56873107,$0.02,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task2,1,1,1,1,"100,111","3,129",79.49161601,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task3,1,1,1,1,"102,893","2,262",63.98447704,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task4,0,0.4666666667,0.6363636364,0.5384615385,"58,169","7,107",200.5234618,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task5,1,1,1,1,"100,963","2,210",61.54208684,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task6,1,1,1,1,"204,236","1,411",69.48671699,$0.05,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task7,1,1,1,1,"101,150","1,928",68.48865676,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task8,0,0.9,0.75,0.8181818182,"105,406","6,146",178.363457,$0.04,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task9,0,0.3333333333,1,0.5,"101,174","3,124",86.05698586,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task10,0,0.5,0.5,0.5,"103,504","2,974",97.36337399,$0.03,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Best_Fit_Specific,Webmall_Best_Fit_Specific_Task11,0,0.6,0.5,0.5454545455,"121,786","5,348",154.1481121,$0.04,Specific Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task1,1,1,1,1,"91,076","2,785",69.16190886,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task2,0,0.5,1,0.6666666667,"101,217","3,839",106.66821,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task3,0,0.6666666667,0.6666666667,0.6666666667,"370,642","5,100",142.3149309,$0.10,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task4,0,1,0.8888888889,0.9411764706,"48,496","4,362",106.55954,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task5,1,1,1,1,"98,840","2,967",85.6447432,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task6,1,1,1,1,"347,847","4,157",133.495863,$0.10,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task7,0,0,0,0,"30,210","4,376",94.55226612,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Best_Fit_Vague,Webmall_Best_Fit_Vague_Task8,0,0.25,1,0.4,"133,417","7,869",235.225436,$0.05,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task1,0,0,0,0,"103,687","2,210",57.43488598,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task2,1,1,1,1,"102,625","1,892",56.50073886,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task3,1,1,1,1,"96,874","2,527",73.50395966,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task4,0,0,0,0,"88,509","2,403",66.92839098,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task5,1,1,1,1,"103,440","1,753",55.62902999,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task6,0,0,0,0,"179,695","2,997",121.1210613,$0.05,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task7,1,1,1,1,"57,605","1,081",68.68763304,$0.02,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task8,0,0,0,0,"47,371","1,857",56.39286995,$0.02,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task9,0,0,0,0,"71,968","3,702",109.9818571,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Specific,Webmall_Cheapest_Best_Fit_Specific_Task10,0,0,0,0,"28,925","1,863",51.4816587,$0.01,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0,0,0,"6,334",431,13.97366619,$0.00,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task2,1,1,1,1,"65,171","3,464",92.02979779,$0.02,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task3,0,0,0,0,"105,549","3,028",84.85159397,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0.25,0.1,0.1428571429,"109,913","3,736",125.1469562,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task5,0,0,0,0,"102,020","2,411",111.5355091,$0.03,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Cheapest_Best_Fit_Vague,Webmall_Cheapest_Best_Fit_Vague_Task6,0,0.6,1,0.75,"125,692","4,450",153.879596,$0.04,Cheapest Product Search,Cheapest Product Search
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task1,1,1,1,1,"53,238","2,311",55.72189903,$0.02,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task2,1,1,1,1,"197,564","3,520",74.57656503,$0.06,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task3,0,0.5,1,0.6666666667,"197,146","3,519",76.27351999,$0.06,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task4,1,1,1,1,"358,641","3,411",89.64664412,$0.10,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task5,0,0.25,1,0.4,"299,325","3,375",77.19516802,$0.08,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task6,0,0.5,1,0.6666666667,"388,512","5,679",120.920789,$0.11,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Add_To_Cart,Webmall_Add_To_Cart_Task7,0,0.3333333333,1,0.5,"312,409","11,524",215.5576882,$0.10,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task1,0,0.07142857143,0.3333333333,0.1176470588,"52,565","4,427",114.4050941,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task2,0,0.4,0.6666666667,0.5,"101,770","3,703",125.6305668,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task3,1,1,1,1,"45,884","2,980",85.82256889,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task4,1,1,1,1,"47,995","2,275",58.18959117,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Find_Compatible_Products,Webmall_Find_Compatible_Products_Task5,0,0.5,1,0.6666666667,"86,702","2,685",86.13886595,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task1,0,0,0,0,"43,249","1,352",49.16275406,$0.01,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task2,1,1,1,1,"59,870","1,860",76.72820187,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task3,1,1,1,1,"89,589","3,169",190.7769132,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task4,1,1,1,1,"58,332","1,361",25.60152078,$0.02,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task5,1,1,1,1,"32,354","2,409",82.90491605,$0.01,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Advanced,Webmall_Substitutes,Webmall_Substitutes_Task6,1,1,1,1,"92,822","1,997",40.74206591,$0.03,Vague Product Search,Without_price
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task1,1,1,1,1,"25,503","1,482",40.62277293,$0.01,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task2,1,1,1,1,"31,067","1,049",27.83733296,$0.01,Action & Transaction,Action & Transaction
3_API_MCP,3_GPT-5-mini-Medium,Basic,Webmall_Checkout,Webmall_Checkout_Task3,1,1,1,1,"34,159","1,675",35.22975206,$0.01,Action & Transaction,Action & Transaction
